id,taxpayer_number,taxpayer_name,taxpayer_address,taxpayer_city,taxpayer_state,taxpayer_zip,taxpayer_county,location_number,location_name,location_address,location_city,location_state,location_zip,location_county,tabc_permit_number,responsibility_begin_date,responsibility_end_date,obligation_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,latitude,longitude,geocoding_confidence,data_quality_score,is_active,last_updated,created_at,full_address,concept_primary,concept_secondary,concept_confidence,concept_source,population_1_mile,drinking_age_1_mile,population_3_mile,drinking_age_3_mile,population_5_mile,drinking_age_5_mile,population_10_mile,drinking_age_10_mile,square_footage,square_footage_source,square_footage_confidence
row-tyx9_zjvm~vd9m,17405737903,CORPUS CHRISTI COUNTRY CLUB,6300 EVERHART RD,CORPUS CHRISTI,TX,78413,178,1,CORPUS CHRISTI COUNTRY CLUB,6300 EVERHART RD,CORPUS CHRISTI,TX,78413,178,MB462145,,,,0.0,0.0,0.0,0.0,34272.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6300 EVERHART RD, CORPUS CHRISTI, TX 78413",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-44mg~3swd~hf7j,17421930219,"SEPULVEDA ENTERPRISES, INC.",1526 SW MILITARY DR,SAN ANTONIO,TX,78221,15,1,DON PEDRO MEXICAN RESTAURANT,1526 SW MILITARY DR,SAN ANTONIO,TX,78221,15,MB457387,,,,0.0,0.0,0.0,0.0,74608.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1526 SW MILITARY DR, SAN ANTONIO, TX 78221",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3kq4.i4tz_9mfa,12057929106,"CHUY'S BEVCO, LLC",1623 TOOMEY RD,AUSTIN,TX,78704,227,12,CHUY'S,3408 N CENTRAL EXPY,PLANO,TX,75074,43,RM705862,,,,0.0,0.0,0.0,0.0,67415.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3408 N CENTRAL EXPY, PLANO, TX 75074",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5t96_p24h~p6nw,32043939316,STGB RESTAURANTS LLC,PO BOX 26853,FORT WORTH,TX,76126,220,1,MAMA'S PIZZA,114 COLLEGE PARK DR,WEATHERFORD,TX,76086,184,MB778228,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"114 COLLEGE PARK DR, WEATHERFORD, TX 76086",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-k7uy-77pu-h3iw,17605167117,"P.F.C.C.B. TEXAS, INC.",7676 E PINNACLE PEAK RD,SCOTTSDALE,AZ,85255,0,11,P F CHANG'S CHINA BISTRO,2120 LONE STAR DRIVE,SUGAR LAND,TX,77479,79,MB549762,,,,0.0,0.0,0.0,0.0,51105.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2120 LONE STAR DRIVE, SUGAR LAND, TX 77479",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-fwat.2v5z.xhdv,17524694951,CHASE PLACE,1724 E BELT LINE RD,RICHARDSON,TX,75081,57,1,CHASE PLACE,1724 E BELT LINE RD,RICHARDSON,TX,75081,57,N 188088,,,,0.0,0.0,0.0,0.0,51909.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1724 E BELT LINE RD, RICHARDSON, TX 75081",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-3tqp_ba8n~zbgm,32011783548,WILLIAM MARK REGITZ JR,5509 COSTA MESA DR,FORT WORTH,TX,76244,220,3,WILD BILLS GRILL,5600 RUFE SNOW DR STE 110,NORTH RICHLAND HILLS,TX,76180,220,MB672425,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5600 RUFE SNOW DR STE 110, NORTH RICHLAND HILLS, TX 76180",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5zcm~vjwv.76ts,32019714339,"SAMMIE J'S BAR & GRILL, INC.",9717 N HOUSTON ROSSLYN RD,HOUSTON,TX,77088,101,1,SAMMIE J'S BAR & GRILL INC,9717 N HOUSTON ROSSLYN RD,HOUSTON,TX,77088,101,MB661332,,,,0.0,0.0,0.0,0.0,11871.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9717 N HOUSTON ROSSLYN RD, HOUSTON, TX 77088",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gbcd~t29d-ruzn,32048289584,COMMERCE LUIGI'S PRIVATE CLUB INC,1426 MURPHY DR,ROCKWALL,TX,75087,199,1,LUIGIS ITALIAN CAFE,1615 STATE HIGHWAY 50,COMMERCE,TX,75428,116,N 824186,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1615 STATE HIGHWAY 50, COMMERCE, TX 75428",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-fjyj-7dw2.rhh6,17520447586,"DALLAS TOWER CLUB, INC.",3030 LYNDON B JOHNSON FWY,DALLAS,TX,75234,57,1,"DALLAS TOWER CLUB, INC.",1601 ELM ST,DALLAS,TX,75201,57,MB173434,,,,0.0,0.0,0.0,0.0,33860.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1601 ELM ST, DALLAS, TX 75201",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9teg.hnwr-bfmm,32000764111,SHADYSIDE CAFE & TAVERN,10214 VINEMONT ST,DALLAS,TX,75218,57,1,WHITE ROCK SPORTS BAR & GRILL,718 N BUCKNER BLVD STE 108,DALLAS,TX,75218,57,N 440858,,,,0.0,0.0,0.0,0.0,40474.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"718 N BUCKNER BLVD STE 108, DALLAS, TX 75218",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9xyz-jted-cjcp,12006322890,TEXAS LC LIQUOR COMPANY,4881 BASS PRO DR,GARLAND,TX,75043,57,20,TEXAS LAND & CATTLE STEAK HOUSE,3945 N CENTRAL EXPY,PLANO,TX,75023,43,RM624094,,,,0.0,0.0,0.0,0.0,15715.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3945 N CENTRAL EXPY, PLANO, TX 75023",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-dts5-pbcp_662x,17429392248,"HOUSTON SABA, L.P.",PO BOX 341239,AUSTIN,TX,78734,227,2,SABA BLUE WATER CAFE,416 MAIN ST,HOUSTON,TX,77002,101,MB479544,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"416 MAIN ST, HOUSTON, TX 77002",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-u8bh_r4dh-r6iq,14217039784,BRIDGESIDE LLC,3815 MANGUM RD,HOUSTON,TX,77092,101,1,BUBBA'S AT THE BAY,110 IH 45 #1,GALVESTON,TX,77554,84,MB646234,,,,0.0,0.0,0.0,0.0,23479.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"110 IH 45 #1, GALVESTON, TX 77554",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-963n-ijp5-2xws,17429844081,"MONTRAE LOUNGE, INC.",9606 MONTANA AVE,EL PASO,TX,79925,71,1,MONTRAE LOUNGE,9606 MONTANA AVE,EL PASO,TX,79925,71,MB162469,,,,0.0,0.0,0.0,0.0,25735.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9606 MONTANA AVE, EL PASO, TX 79925",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7q9y-j2sa-txv7,32006763984,WILLIAM MICHAEL BAIRD,PO BOX 603,BEEVILLE,TX,78104,13,4,19TH HOLE PATIO CANTINA,3601 N SAINT MARYS ST,BEEVILLE,TX,78102,13,MB198323,,,,0.0,0.0,0.0,0.0,28154.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3601 N SAINT MARYS ST, BEEVILLE, TX 78102",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vai7.rjbs.w6ed,10437008104,"CITY KITCHEN, L.L.C.",PO BOX 262409,HOUSTON,TX,77207,101,3,CITY KITCHEN,5555 HERMANN PARK DR,HOUSTON,TX,77030,101,MB615693,,,,0.0,0.0,0.0,0.0,33209.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5555 HERMANN PARK DR, HOUSTON, TX 77030",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qtm3-kynq-6gau,17429897113,"BEAMER'S PIZZA & BURGERS, INC.",PO BOX 270333,CORPUS CHRISTI,TX,78427,178,2,BEAMER'S PIZZA & BURGERS,5926 S STAPLES ST STE 101,CORPUS CHRISTI,TX,78413,178,MB576025,,,,0.0,0.0,0.0,0.0,2315.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5926 S STAPLES ST STE 101, CORPUS CHRISTI, TX 78413",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2wbw.j45x.5uf7,17524193863,"EL SOMBRERO MEXICAN RESTUARANT, INC.",316 S SAGINAW BLVD,SAGINAW,TX,76179,220,1,EL SOMBRERO MEXICAN RESTAURANT,316 S SAGINAW BLVD,SAGINAW,TX,76179,220,RM836997,,,,0.0,0.0,0.0,0.0,5745.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"316 S SAGINAW BLVD, SAGINAW, TX 76179",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xv92.hfj9.djub,32033974075,"MOUNT PLEASANT EL CHICO RESTAURANT #249 CLUB, INC.",2506 W FERGUSON RD,MT PLEASANT,TX,75455,225,1,EL CHICO RESTAURANT #249 CLUB,2506 W FERGUSON RD,MOUNT PLEASANT,TX,75455,225,N 676897,,,,0.0,0.0,0.0,0.0,5350.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2506 W FERGUSON RD, MOUNT PLEASANT, TX 75455",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-se45~67mg_hbk8,17429706090,"FREDERICK'S RESTAURANT, LTD.",7701 BROADWAY ST,SAN ANTONIO,TX,78209,15,1,FREDERICK'S RESTAURANT,7701 BROADWAY,SAN ANTONIO,TX,78209,15,MB482958,,,,0.0,0.0,0.0,0.0,21698.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7701 BROADWAY, SAN ANTONIO, TX 78209",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qj4k_wky7_h2cu,32040530183,"THE CONFLICT OF INTEREST, INC.",312 GLENN AVE,ROCKWALL,TX,75087,199,1,CONFLICT OF INTEREST,10851 HARRY HINES BLVD,DALLAS,TX,75220,57,MB739567,,,,0.0,0.0,0.0,0.0,20410.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10851 HARRY HINES BLVD, DALLAS, TX 75220",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-bmfy~gm39~qtuk,32008765151,NINFA SALINAS,PO BOX 73086,HOUSTON,TX,77273,101,3,LA PALAPA ICE HOUSE,11901 ALDINE WESTFIELD RD,HOUSTON,TX,77093,101,MB709685,,,,0.0,0.0,0.0,0.0,9696.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"11901 ALDINE WESTFIELD RD, HOUSTON, TX 77093",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-wa4b~zkwg~nw8i,32020428952,"GLORIA'S FIREWHEEL RESTAURANT, INC.",360 CONEFLOWER DR,GARLAND,TX,75040,57,1,GLORIA'S RESTAURANT,360 CONEFLOWER DR,GARLAND,TX,75040,57,RM661401,,,,0.0,0.0,0.0,0.0,78058.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"360 CONEFLOWER DR, GARLAND, TX 75040",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vxja~qguf-qwd9,12082986154,"LFGC 19TH HOLE PRIVATE CLUB, INC.",252 PRIVATE ROAD 5937,EMORY,TX,75440,190,1,LFGC 19TH HOLE PRIVATE CLUB,252 PRIVATE ROAD 5937,EMORY,TX,75440,250,NB656168,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"252 PRIVATE ROAD 5937, EMORY, TX 75440",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-nury.y77q_wrtt,17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,15,PAPPADEAUX SEAFOOD KITCHEN,10428 LOMBARDY LN,DALLAS,TX,75220,57,MB249654,,,,0.0,0.0,0.0,0.0,106863.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10428 LOMBARDY LN, DALLAS, TX 75220",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-pzme-navc_cwrx,32017044044,ZOILA GRANADO,2200 W WADLEY AVE STE 1,MIDLAND,TX,79705,165,1,DOS COMPADRES RESTAURANT,2200 W WADLEY AVE STE 1,MIDLAND,TX,79705,165,MB233658,,,,0.0,0.0,0.0,0.0,4174.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2200 W WADLEY AVE STE 1, MIDLAND, TX 79705",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-rec7_bs74.d8fm,10107888942,"DOS GATOS, LTD.",PO BOX 781209,SAN ANTONIO,TX,78278,15,1,EL TACO TOTE REAL MEXICAN GRILL,9502 IH 10 W,SAN ANTONIO,TX,78230,15,MB633780,,,,0.0,0.0,0.0,0.0,13375.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9502 IH 10 W, SAN ANTONIO, TX 78230",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-bxvp-ccka~4qq5,32046887587,"EVREN FOOD AND WINE, INC.",2610 RALEIGH AVE,LUBBOCK,TX,79410,152,1,MANNA BREAD AND WINE,2610 SALEM AVE STE 19,LUBBOCK,TX,79410,152,RM807726,,,,0.0,0.0,0.0,0.0,15815.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2610 SALEM AVE STE 19, LUBBOCK, TX 79410",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jb6j.h8hr.fqrx,17421369731,"CARLOS MICKY'S MEXICAN SALOON, INC.",1310 MAGRUDER ST,EL PASO,TX,79925,71,1,CARLOS & MICKEY'S FINE MEXICAN RESTAURANT,1310 MAGRUDER ST,EL PASO,TX,79925,71,MB189427,,,,0.0,0.0,0.0,0.0,130133.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1310 MAGRUDER ST, EL PASO, TX 79925",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5f2y.7z3u_9ymc,32013902849,"SEPAM, INC.",2721 PASADENA PL,FLOWER MOUND,TX,75022,61,1,BIG FISH SEAFOOD GRILL & BAR,414 S MAIN ST,GRAPEVINE,TX,76051,220,MB556096,,,,0.0,0.0,0.0,0.0,32905.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"414 S MAIN ST, GRAPEVINE, TX 76051",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hthg-q44i~7euy,32053493048,"DAN ELECTRO'S GUITAR BAR, LLC",1031 E 24TH ST,HOUSTON,TX,77009,101,1,"DAN ELECTRO'S GUITAR BAR, LLC",1031 E 24TH ST,HOUSTON,TX,77009,101,MB878804,,,,0.0,0.0,0.0,0.0,7792.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1031 E 24TH ST, HOUSTON, TX 77009",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-y9xp.2htv-jka9,17428603785,THE AUSTIN GOLF CLUB,24900 STATE HIGHWAY 71 W,SPICEWOOD,TX,78669,227,1,THE AUSTIN GOLF CLUB,24900 STATE HIGHWAY 71 W,SPICEWOOD,TX,78669,227,MB483441,,,,0.0,0.0,0.0,0.0,6928.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"24900 STATE HIGHWAY 71 W, SPICEWOOD, TX 78669",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-enes~7tzs.8h5j,17602105821,"BIG ENTERTAINMENT, INC.",300 WESTHEIMER RD,HOUSTON,TX,77006,101,1,NUMBERS,300 WESTHEIMER RD,HOUSTON,TX,77006,101,MB190362,,,,0.0,0.0,0.0,0.0,46039.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"300 WESTHEIMER RD, HOUSTON, TX 77006",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-etci_nmhy_zthm,18707291896,"FRISCO CATERING CO., INC.",4243 HUNT RD,BLUE ASH,OH,45242,0,1,FRISCO CATERING CO INC,7600 JOHN Q HAMMONS DR,FRISCO,TX,75034,43,RM575140,,,,0.0,0.0,0.0,0.0,28359.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7600 JOHN Q HAMMONS DR, FRISCO, TX 75034",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hq84.k43n.6rj8,32033154363,JORGE A AGUIRRE,803 MARSHALL DR,BELTON,TX,76513,14,2,MI PUEBLO,500 S MAIN ST,BELTON,TX,76513,14,RM774518,,,,0.0,0.0,0.0,0.0,2510.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"500 S MAIN ST, BELTON, TX 76513",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hru8~jcgz_t6u2,17525536581,"HOELSCHER, COX & ASSOCIATES, INC.",PO BOX 1105,MANSFIELD,TX,76063,220,1,STEVEN'S GARDEN & GRILL,223 DEPOT ST,MANSFIELD,TX,76063,220,RM669643,,,,0.0,0.0,0.0,0.0,3442.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"223 DEPOT ST, MANSFIELD, TX 76063",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xusq_swnb.6sjx,17508419045,GILMER COUNTRY CLUB,PO BOX 873,GILMER,TX,75644,230,1,THE PRO SHOP,411 PR 3200,GILMER,TX,75645,230,N 040224,,,,0.0,0.0,0.0,0.0,1891.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"411 PR 3200, GILMER, TX 75645",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-r7qr.pcxq.653n,32046127752,"TECH TERRACE PIZZERIA ENTERPRISES, INC.",3801 106TH ST,LUBBOCK,TX,79423,152,1,CAPITAL PIZZA,2705 26TH ST,LUBBOCK,TX,79410,152,MB826770,,,,0.0,0.0,0.0,0.0,9781.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2705 26TH ST, LUBBOCK, TX 79410",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-yyvx~g82b~mkcc,17417483835,"BI-CITY LANES, INC.",5352 WILLIAMS DR,GEORGETOWN,TX,78633,246,2,STAR LANES,53 7TH ST,BAY CITY,TX,77414,158,MB087836,,,,0.0,0.0,0.0,0.0,4315.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"53 7TH ST, BAY CITY, TX 77414",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gpyw_y5ty.evwa,11615633655,BRAZOS CONCESSIONS CO/SALT LICK JOINT VENTURE,250 DELAWARE AVE,BUFFALO,NY,14202,0,3,BRAZOS CONCESSIONS CO/SALT LICK JOINT VENTURE,3600 PRESIDENTIAL BLVD STE 4,AUSTIN,TX,78719,227,MB451333,,,,0.0,0.0,0.0,0.0,48273.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3600 PRESIDENTIAL BLVD STE 4, AUSTIN, TX 78719",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-43sd~pv89-d58k,17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,31,PAPPASITO'S CANTINA,10409 KATY FWY,HOUSTON,TX,77024,101,MB477453,,,,0.0,0.0,0.0,0.0,240689.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10409 KATY FWY, HOUSTON, TX 77024",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-gcxb~em86~ncbt,17601930666,"PAPPAS RESTAURANTS, INC.",13939 NORTHWEST FWY,HOUSTON,TX,77040,101,12,PAPPADEUX SEAFOOD KITCHEN,7110 FM 1960 WEST,HOUSTON,TX,77069,101,MB244714,,,,0.0,0.0,0.0,0.0,160248.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7110 FM 1960 WEST, HOUSTON, TX 77069",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-d3hv~cz8d_7rar,15624713655,"DON MATEO'S HOSPITALITY, INC.",PO BOX 1768,STEPHENVILLE,TX,76401,72,1,"DON MATEO'S HOSPITALITY, INC.",200 N OAK ST,ROANOKE,TX,76262,61,N 661789,,,,0.0,0.0,0.0,0.0,10955.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"200 N OAK ST, ROANOKE, TX 76262",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-eu4m_q548.2ufj,17605720386,"LOS CUCOS MEXICAN CAFE IV, INC.",875 LOOP 337 STE 501,NEW BRAUNFELS,TX,78130,46,1,LOS CUCOS MEXICAN CAFE,4775 W PANTHER CREEK DR,THE WOODLANDS,TX,77381,170,MB710648,,,,0.0,0.0,0.0,0.0,36154.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4775 W PANTHER CREEK DR, THE WOODLANDS, TX 77381",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-nibf~uzbr~umen,10437702466,"CYCLONE'S MEXICAN KITCHENS, INC.",PO BOX 10420,HOUSTON,TX,77206,101,1,CYCLONE ANAYA'S MEXICAN KITCHEN,5761 WOODWAY DR,HOUSTON,TX,77057,101,MB992413,,,,0.0,0.0,0.0,0.0,75568.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5761 WOODWAY DR, HOUSTON, TX 77057",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hkzk~myrs~pgk5,17602222162,NEAL'S BERRY FARM INC.,21102 BINFORD RD,WALLER,TX,77484,101,3,NEAL'S RESTAURANT,4750 FM 2920 RD,SPRING,TX,77388,101,MB609706,,,,0.0,0.0,0.0,0.0,2187.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4750 FM 2920 RD, SPRING, TX 77388",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-pqkj-pt63-adzx,32057410188,VILLARREAL PROMOTIONS LLC,1010 APACHE OAKS DR,ROUND ROCK,TX,78665,246,1,LONG BRANCH SALOON,107 W MAIN ST,ROUND ROCK,TX,78664,246,MB918555,,,,0.0,0.0,0.0,0.0,63389.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"107 W MAIN ST, ROUND ROCK, TX 78664",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-agqr.shk2_uumm,17428919108,"BULL CREEK RESTAURANT, INC.",6203 N CAPITAL OF TEXAS HWY BLDG B,AUSTIN,TX,78731,227,1,SIENA RESTAURANT,6203 N CAPITAL OF TEXAS HWY # B,AUSTIN,TX,78731,227,MB465662,,,,0.0,0.0,0.0,0.0,70910.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6203 N CAPITAL OF TEXAS HWY # B, AUSTIN, TX 78731",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ifab-st6b.mvrf,32040784889,TOAST TO TOAST LLC,100 VILLITA ST,SAN ANTONIO,TX,78205,15,1,BAR-SALONA,100 VILLITA ST,SAN ANTONIO,TX,78205,15,MB748084,,,,0.0,0.0,0.0,0.0,11236.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"100 VILLITA ST, SAN ANTONIO, TX 78205",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9waq_6abu~ykci,12052801524,"SEIKOU SUSHI, INC.",380 W 7TH ST,DALLAS,TX,75208,57,1,ZEN SUSHI,380 W 7TH ST,DALLAS,TX,75208,57,RM782361,,,,0.0,0.0,0.0,0.0,6764.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"380 W 7TH ST, DALLAS, TX 75208",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-cupt_kmbh-mrj6,32048935418,GR8 PLATE KINGWOOD LLC,26210 KINGSGATE LN,KATY,TX,77494,79,1,UNION KITCHEN,23918 HIGHWAY 59 N,KINGWOOD,TX,77339,170,RM856723,,,,0.0,0.0,0.0,0.0,46941.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"23918 HIGHWAY 59 N, KINGWOOD, TX 77339",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-57wk_dc4e.7nk5,12631630519,LAS ROCAS RESTAURANT CLUB,PO BOX 874,PRINCETON,TX,75407,43,1,LAS ROCAS RESTAURANT CLUB,201 E PRINCETON DR STE 102,PRINCETON,TX,75407,43,N 707549,,,,0.0,0.0,0.0,0.0,1549.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"201 E PRINCETON DR STE 102, PRINCETON, TX 75407",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9qnk-863y_puqw,17606444507,"CIGI BEVERAGES OF TEXAS, LLC",2202 N WEST SHORE BLVD STE 500,TAMPA,FL,33607,0,11,CARRABBA'S ITALIAN GRILL,1550 INTERSTATE 10 S,BEAUMONT,TX,77707,123,MB259903,,,,0.0,0.0,0.0,0.0,70435.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1550 INTERSTATE 10 S, BEAUMONT, TX 77707",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-f9ww.q7es.xzjq,32038793256,HOMER'S AND HUCKLEBERRY'S LLC,PO BOX 165511,IRVING,TX,75016,57,1,CENTRE STREET TAVERN & GRILL,305 CENTRE ST,DALLAS,TX,75208,57,RM768120,,,,0.0,0.0,0.0,0.0,7065.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"305 CENTRE ST, DALLAS, TX 75208",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7vbg~xufn_n9q7,17430370175,"INTERSTATE LANES, INC.",PO BOX 1360,HUTTO,TX,78634,246,1,INTERSTATE LANES,3101 N INTERSTATE 35,ROUND ROCK,TX,78664,246,MB561250,,,,0.0,0.0,0.0,0.0,9549.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3101 N INTERSTATE 35, ROUND ROCK, TX 78664",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
